NC_010376.1_12	iCN900.CD630_32150	35.2	196	113	5	3	186	4	197	6.60e-28	105
NC_010376.1_12	iNF517.LLMG_RS09490	34.7	202	117	5	17	205	26	225	3.01e-24	95.9
NC_010376.1_14	iIT341.HP1325	60.7	455	174	1	2	451	4	458	6.44e-187	528
NC_010376.1_14	iYO844.BSU33040	58.6	454	184	1	2	451	4	457	8.97e-182	515
NC_010376.1_14	iYS854.USA300HOU_RS09890	55.8	455	197	1	1	451	3	457	1.02e-170	487
NC_010376.1_14	iCN718.ABAYE_RS08160	55.2	455	199	1	2	451	4	458	3.71e-169	483
NC_010376.1_14	iSF_1195.SF1634	57.0	456	191	1	1	451	4	459	5.83e-169	483
NC_010376.1_14	iML1515.b1611	57.0	456	191	1	1	451	4	459	2.35e-168	481
NC_010376.1_14	iSbBS512_1146.SbBS512_E1796	57.0	456	191	1	1	451	4	459	2.35e-168	481
NC_010376.1_14	iSSON_1240.SSON_1549	56.8	456	192	1	1	451	4	459	6.70e-168	480
NC_010376.1_14	iSDY_1059.SDY_1827	56.4	456	194	1	1	451	4	459	4.41e-166	475
NC_010376.1_25	iYO844.BSU02850	35.9	320	184	6	1	308	1	311	3.42e-52	174
NC_010376.1_27	iHN637.CLJU_RS15670	41.5	258	151	0	5	262	3	260	8.77e-56	179
NC_010376.1_32	iCN900.CD630_36160	42.5	454	257	2	8	457	10	463	1.59e-115	349
NC_010376.1_33	iCN900.CD630_28320	34.7	386	249	2	5	387	6	391	6.17e-80	250
NC_010376.1_37	iYO844.BSU35620	32.1	287	183	4	1681	1958	30	313	5.86e-39	153
NC_010376.1_38	iYO844.BSU35620	32.4	287	182	4	1275	1552	30	313	4.67e-38	150
NC_010376.1_41	iYO844.BSU09240	25.6	199	142	3	1	194	1	198	2.34e-09	55.1
NC_010376.1_41	iAF692.Mbar_A2894	25.1	171	122	3	2	166	23	193	7.23e-09	53.9
NC_010376.1_44	iYO844.BSU02750	34.3	204	129	3	23	222	26	228	2.39e-35	127
NC_010376.1_51	iYO844.BSU35620	28.2	291	202	4	2264	2553	28	312	2.38e-29	124
NC_010376.1_53	iCN900.CD630_35580	31.9	229	146	4	21	240	89	316	4.53e-28	108
NC_010376.1_53	iHN637.CLJU_RS13140	31.3	240	151	6	14	240	82	320	3.55e-25	100
NC_010376.1_53	iAF692.Mbar_A1588	30.3	231	146	5	20	238	91	318	1.26e-24	99.4
NC_010376.1_53	iNF517.LLMG_RS09820	29.5	234	149	7	20	240	88	318	2.33e-24	98.6
NC_010376.1_56	iYO844.BSU33490	32.4	71	48	0	1	71	4	74	3.01e-09	50.8
NC_010376.1_56	iCN900.CD630_03130	31.9	72	48	1	1	71	7	78	3.71e-08	47.8
NC_010376.1_57	iCN900.CD630_03130	55.9	612	257	6	2	601	185	795	3.14e-212	611
NC_010376.1_57	iYO844.BSU33490	53.3	600	272	5	11	602	100	699	2.01e-203	585
NC_010376.1_57	iSynCJ816.SGL_RS16100	49.8	615	289	7	1	598	107	718	3.50e-190	552
NC_010376.1_66	iCN900.CD630_17050	42.6	352	190	5	33	381	22	364	1.26e-85	264
NC_010376.1_67	iCN900.CD630_17040	58.9	253	101	3	3	253	2	253	1.83e-102	298
NC_010376.1_68	iCN900.CD630_17030	35.9	198	116	5	4	193	72	266	6.16e-29	108
NC_010376.1_69	iCN900.CD630_17021	30.6	62	43	0	4	65	3	64	2.53e-08	45.1
NC_010376.1_71	iAF692.Mbar_A1776	25.4	189	100	6	191	347	11	190	7.13e-07	51.6
NC_010376.1_72	iCN718.ABAYE_RS12385	34.3	315	196	4	10	321	9	315	2.29e-54	179
NC_010376.1_82	iSynCJ816.SGL_RS10925	71.6	401	106	5	1	396	1	398	2.56e-204	567
NC_010376.1_84	iYO844.BSU35620	29.0	290	182	7	43	314	30	313	3.79e-25	109
NC_010376.1_85	iYO844.BSU35620	29.7	327	202	10	2	309	1	318	3.96e-30	121
NC_010376.1_89	iHN637.CLJU_RS06465	26.3	331	207	10	338	652	10	319	2.05e-20	92.4
NC_010376.1_92	iYO844.BSU26600	32.5	80	48	3	69	142	56	135	7.67e-04	38.1
NC_010376.1_95	iAM_Pf480.PF3D7_1459700	32.9	213	129	7	3	207	63	269	6.65e-20	85.1
NC_010376.1_95	iAM_Pb448.PBANKA_132330	32.5	194	120	5	20	207	23	211	1.41e-17	77.8
NC_010376.1_101	iJN1463.PP_4803	23.3	253	162	9	59	302	37	266	6.31e-09	56.2
NC_010376.1_102	iCN900.CD630_00140	61.1	422	162	2	1	420	1	422	5.29e-173	490
NC_010376.1_102	iHN637.CLJU_RS00085	54.3	420	188	2	1	416	1	420	1.63e-155	446
NC_010376.1_103	iAF692.Mbar_A1731	28.9	239	143	6	118	344	110	333	2.67e-16	79.3
NC_010376.1_104	iHN637.CLJU_RS05525	30.0	323	211	7	30	346	47	360	2.34e-30	120
NC_010376.1_108	iYO844.BSU29600	35.5	423	259	5	8	421	11	428	1.24e-76	244
NC_010376.1_108	iYS854.USA300HOU_RS01625	35.4	429	256	8	4	421	2	420	1.48e-71	231
NC_010376.1_108	iYO844.BSU26690	34.6	431	259	10	7	423	10	431	9.26e-71	229
NC_010376.1_109	iHN637.CLJU_RS03010	38.3	60	37	0	19	78	204	263	5.91e-05	40.4
NC_010376.1_114	iYL1228.KPN_01020	34.5	200	113	7	22	208	26	220	3.66e-23	93.6
NC_010376.1_114	iML1515.b1298	32.3	198	120	5	22	208	30	224	1.54e-20	86.7
NC_010376.1_114	iSSON_1240.SSON_1842	32.3	198	120	5	22	208	34	228	1.65e-20	86.7
NC_010376.1_114	iJN1463.PP_3598	27.6	221	146	5	19	227	35	253	1.41e-19	84.3
NC_010376.1_114	iSF_1195.SF1303	31.8	198	121	5	22	208	34	228	1.19e-19	84.3
NC_010376.1_116	iCN900.CD630_21660	40.7	322	173	5	1	311	1	315	4.86e-77	238
NC_010376.1_119	iCN900.CD630_19930	35.8	81	52	0	25	105	27	107	1.18e-12	58.9
NC_010376.1_120	iAF692.Mbar_A1778	31.6	316	184	10	3	308	6	299	4.27e-37	134
NC_010376.1_120	iCN900.CD630_32680	30.9	262	155	7	48	307	39	276	8.79e-33	122
NC_010376.1_121	iAF692.Mbar_A1779	33.0	288	182	3	5	281	3	290	6.43e-45	153
NC_010376.1_121	iCN900.CD630_32630	33.2	283	184	4	5	284	25	305	2.32e-39	139
NC_010376.1_122	iAF692.Mbar_A1780	32.9	252	161	3	23	268	48	297	6.60e-28	108
NC_010376.1_122	iLJ478.TM1262	34.2	225	137	5	14	235	16	232	1.96e-26	104
NC_010376.1_122	iYS854.USA300HOU_RS07060	31.3	208	134	3	34	234	56	261	8.83e-25	100
NC_010376.1_123	iYO844.BSU24950	42.7	225	125	3	3	223	13	237	1.59e-47	157
NC_010376.1_123	iAF692.Mbar_A1781	41.5	224	128	2	4	224	13	236	2.38e-46	154
NC_010376.1_123	iHN637.CLJU_RS06095	43.1	225	123	4	1	221	1	224	4.16e-45	150
NC_010376.1_123	iYO844.BSU24960	40.8	223	128	3	3	221	22	244	2.21e-43	146
NC_010376.1_123	iLJ478.TM1261	41.3	223	127	3	3	221	4	226	1.53e-42	144
NC_010376.1_123	iYS854.USA300HOU_RS07055	40.3	221	128	3	8	224	41	261	6.93e-42	143
NC_010376.1_123	iML1515.b3725	39.7	224	131	3	2	221	9	232	5.04e-42	142
NC_010376.1_123	iSbBS512_1146.SbBS512_E4203	39.7	224	131	3	2	221	9	232	5.04e-42	142
NC_010376.1_123	iSDY_1059.SDY_4025	39.7	224	131	3	2	221	9	232	5.04e-42	142
NC_010376.1_123	iSF_1195.SF3730	39.7	224	131	3	2	221	9	232	5.04e-42	142
NC_010376.1_123	iSSON_1240.SSON_3909	39.7	224	131	3	2	221	9	232	5.04e-42	142
NC_010376.1_123	iNF517.LLMG_RS09495	40.9	225	128	4	4	223	22	246	9.68e-42	142
NC_010376.1_123	iNF517.LLMG_RS09490	38.7	230	131	4	2	224	5	231	9.03e-42	142
NC_010376.1_123	STM_v1_0.STM3854	39.7	224	131	3	2	221	9	232	1.41e-41	141
NC_010376.1_124	iAF987.Gmet_2999	32.5	120	76	2	3	117	10	129	1.32e-14	71.6
NC_010376.1_124	iAF987.Gmet_1914	32.1	106	71	1	2	106	3	108	7.81e-14	69.7
NC_010376.1_124	iAF987.Gmet_0069	33.6	116	68	2	10	116	8	123	4.19e-13	67.0
